ChangeIndicator,ProductTitle,ProductId,SkuId,SkuTitle,Publisher,SkuDescription,UnitOfMeasure,TermDuration,BillingPlan,Market,Currency,UnitPrice,PricingTierRangeMin,PricingTierRangeMax,EffectiveStartDate,EffectiveEndDate,Tags,ERP Price,Segment,PreviousValues
Unchanged,Microsoft Intune Endpoint Privilege Management,CFQ7TTC0RP6S,6,Microsoft Intune Endpoint Privilege Management (Education Student Pricing),Microsoft Corporation,Microsoft Intune Endpoint Privilege Management allows administrators to elevate end-user permissions to perform approved administrative actions only when needed on their desktop computers.,,P1M,Monthly,US,USD,0.43,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,0.54,Education,
Unchanged,Microsoft Intune Endpoint Privilege Management,CFQ7TTC0RP6S,7,Microsoft Intune Endpoint Privilege Management (Non-Profit Pricing),Microsoft Corporation,Microsoft Intune Endpoint Privilege Management allows administrators to elevate end-user permissions to perform approved administrative actions only when needed on their desktop computers.,,P1Y,Monthly,US,USD,13.56,,,2025-04-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,15.12,Charity,
Unchanged,Microsoft Intune Endpoint Privilege Management,CFQ7TTC0RP6S,6,Microsoft Intune Endpoint Privilege Management (Education Student Pricing),Microsoft Corporation,Microsoft Intune Endpoint Privilege Management allows administrators to elevate end-user permissions to perform approved administrative actions only when needed on their desktop computers.,,P3Y,Annual,US,USD,12.96,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,16.2,Education,
Unchanged,Microsoft Intune Endpoint Privilege Management,CFQ7TTC0RP6S,6,Microsoft Intune Endpoint Privilege Management (Education Student Pricing),Microsoft Corporation,Microsoft Intune Endpoint Privilege Management allows administrators to elevate end-user permissions to perform approved administrative actions only when needed on their desktop computers.,,P1Y,Monthly,US,USD,4.56,,,2025-04-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,5.64,Education,
Unchanged,Microsoft Intune Endpoint Privilege Management,CFQ7TTC0RP6S,000D,Microsoft Intune Endpoint Privilege Management for FLW,Microsoft Corporation,Microsoft Intune Endpoint Privilege Management allows administrators to elevate end-user permissions to perform approved administrative actions only when needed on their desktop computers.,,P1M,Monthly,US,USD,1.92,,,2024-07-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,2.4,Commercial,
Unchanged,Microsoft Intune Endpoint Privilege Management,CFQ7TTC0RP6S,1,Microsoft Intune Endpoint Privilege Management,Microsoft Corporation,Microsoft Intune Endpoint Privilege Management allows administrators to elevate end-user permissions to perform approved administrative actions only when needed on their desktop computers.,,P1Y,Monthly,US,USD,30.24,,,2025-04-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,37.8,Commercial,
Unchanged,Microsoft Intune Endpoint Privilege Management,CFQ7TTC0RP6S,4,Microsoft Intune Endpoint Privilege Management for Government (Governmental Community Cloud Pricing),Microsoft Corporation,Microsoft Intune Endpoint Privilege Management allows administrators to elevate end-user permissions to perform approved administrative actions only when needed on their desktop computers.,,P1Y,Annual,US,USD,28.8,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,36,Government,
Unchanged,Microsoft Intune Endpoint Privilege Management,CFQ7TTC0RP6S,7,Microsoft Intune Endpoint Privilege Management (Non-Profit Pricing),Microsoft Corporation,Microsoft Intune Endpoint Privilege Management allows administrators to elevate end-user permissions to perform approved administrative actions only when needed on their desktop computers.,,P1Y,Annual,US,USD,12.96,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,14.4,Charity,
Unchanged,Microsoft Intune Endpoint Privilege Management,CFQ7TTC0RP6S,4,Microsoft Intune Endpoint Privilege Management for Government (Governmental Community Cloud Pricing),Microsoft Corporation,Microsoft Intune Endpoint Privilege Management allows administrators to elevate end-user permissions to perform approved administrative actions only when needed on their desktop computers.,,P1M,Monthly,US,USD,2.88,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,3.6,Government,
Unchanged,Microsoft Intune Endpoint Privilege Management,CFQ7TTC0RP6S,7,Microsoft Intune Endpoint Privilege Management (Non-Profit Pricing),Microsoft Corporation,Microsoft Intune Endpoint Privilege Management allows administrators to elevate end-user permissions to perform approved administrative actions only when needed on their desktop computers.,,P3Y,Annual,US,USD,38.88,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,43.2,Charity,
Unchanged,Microsoft Intune Endpoint Privilege Management,CFQ7TTC0RP6S,000D,Microsoft Intune Endpoint Privilege Management for FLW,Microsoft Corporation,Microsoft Intune Endpoint Privilege Management allows administrators to elevate end-user permissions to perform approved administrative actions only when needed on their desktop computers.,,P1Y,Annual,US,USD,19.2,,,2024-07-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,24,Commercial,
Unchanged,Microsoft Intune Endpoint Privilege Management,CFQ7TTC0RP6S,000D,Microsoft Intune Endpoint Privilege Management for FLW,Microsoft Corporation,Microsoft Intune Endpoint Privilege Management allows administrators to elevate end-user permissions to perform approved administrative actions only when needed on their desktop computers.,,P1Y,Monthly,US,USD,20.16,,,2025-04-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,25.2,Commercial,
Unchanged,Microsoft Intune Enterprise Application Management,CFQ7TTC0N400,9,Microsoft Intune Enterprise Application Management (Education Student Pricing),Microsoft Corporation,"Microsoft Intune Enterprise Application Management enables IT admins to easily discover, deploy prepackaged third party and Microsoft applications, and keep them updated using a securely hosted enterprise catalog.",,P1M,Monthly,US,USD,0.29,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,0.36,Education,
Unchanged,Microsoft Intune Enterprise Application Management,CFQ7TTC0N400,000B,Microsoft Intune Enterprise Application Management (Non-Profit Pricing),Microsoft Corporation,"Microsoft Intune Enterprise Application Management enables IT admins to easily discover, deploy prepackaged third party and Microsoft applications, and keep them updated using a securely hosted enterprise catalog.",,P1Y,Monthly,US,USD,9.12,,,2025-04-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,10.08,Charity,
Unchanged,Microsoft Intune Enterprise Application Management,CFQ7TTC0N400,5,Microsoft Intune Enterprise Application Management FLW,Microsoft Corporation,"Microsoft Intune Enterprise Application Management enables IT admins to easily discover, deploy prepackaged third party and Microsoft applications, and keep them updated using a securely hosted enterprise catalog.",,P1M,Monthly,US,USD,1.29,,,2024-07-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,1.61,Commercial,
Unchanged,Microsoft Intune Enterprise Application Management,CFQ7TTC0N400,8,Microsoft Intune Enterprise Application Management for Government (Governmental Community Cloud Pricing),Microsoft Corporation,"Microsoft Intune Enterprise Application Management enables IT admins to easily discover, deploy prepackaged third party and Microsoft applications, and keep them updated using a securely hosted enterprise catalog.",,P1Y,Monthly,US,USD,20.16,,,2025-04-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,25.2,Government,
Unchanged,Microsoft Intune Enterprise Application Management,CFQ7TTC0N400,000B,Microsoft Intune Enterprise Application Management (Non-Profit Pricing),Microsoft Corporation,"Microsoft Intune Enterprise Application Management enables IT admins to easily discover, deploy prepackaged third party and Microsoft applications, and keep them updated using a securely hosted enterprise catalog.",,P1M,Monthly,US,USD,0.86,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,0.96,Charity,
Unchanged,Microsoft Intune Enterprise Application Management,CFQ7TTC0N400,9,Microsoft Intune Enterprise Application Management (Education Student Pricing),Microsoft Corporation,"Microsoft Intune Enterprise Application Management enables IT admins to easily discover, deploy prepackaged third party and Microsoft applications, and keep them updated using a securely hosted enterprise catalog.",,P1Y,Annual,US,USD,2.88,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,3.6,Education,
Unchanged,Microsoft Intune Enterprise Application Management,CFQ7TTC0N400,8,Microsoft Intune Enterprise Application Management for Government (Governmental Community Cloud Pricing),Microsoft Corporation,"Microsoft Intune Enterprise Application Management enables IT admins to easily discover, deploy prepackaged third party and Microsoft applications, and keep them updated using a securely hosted enterprise catalog.",,P1Y,Annual,US,USD,19.2,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,24,Government,
Unchanged,Microsoft Intune Enterprise Application Management,CFQ7TTC0N400,000B,Microsoft Intune Enterprise Application Management (Non-Profit Pricing),Microsoft Corporation,"Microsoft Intune Enterprise Application Management enables IT admins to easily discover, deploy prepackaged third party and Microsoft applications, and keep them updated using a securely hosted enterprise catalog.",,P1Y,Annual,US,USD,8.64,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,9.6,Charity,
Unchanged,Microsoft Intune Enterprise Application Management,CFQ7TTC0N400,9,Microsoft Intune Enterprise Application Management (Education Student Pricing),Microsoft Corporation,"Microsoft Intune Enterprise Application Management enables IT admins to easily discover, deploy prepackaged third party and Microsoft applications, and keep them updated using a securely hosted enterprise catalog.",,P1Y,Monthly,US,USD,3,,,2025-04-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,3.84,Education,
Unchanged,Microsoft Intune Enterprise Application Management,CFQ7TTC0N400,8,Microsoft Intune Enterprise Application Management for Government (Governmental Community Cloud Pricing),Microsoft Corporation,"Microsoft Intune Enterprise Application Management enables IT admins to easily discover, deploy prepackaged third party and Microsoft applications, and keep them updated using a securely hosted enterprise catalog.",,P1M,Monthly,US,USD,1.92,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,2.4,Government,
Unchanged,Microsoft Intune Enterprise Application Management,CFQ7TTC0N400,1,Microsoft Intune Enterprise Application Management,Microsoft Corporation,"Microsoft Intune Enterprise Application Management enables IT admins to easily discover, deploy prepackaged third party and Microsoft applications, and keep them updated using a securely hosted enterprise catalog.",,P1Y,Monthly,US,USD,20.16,,,2025-04-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,25.2,Commercial,
Unchanged,Microsoft Intune Enterprise Application Management,CFQ7TTC0N400,1,Microsoft Intune Enterprise Application Management,Microsoft Corporation,"Microsoft Intune Enterprise Application Management enables IT admins to easily discover, deploy prepackaged third party and Microsoft applications, and keep them updated using a securely hosted enterprise catalog.",,P1Y,Annual,US,USD,19.2,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,24,Commercial,
Unchanged,Microsoft Intune Enterprise Application Management,CFQ7TTC0N400,1,Microsoft Intune Enterprise Application Management,Microsoft Corporation,"Microsoft Intune Enterprise Application Management enables IT admins to easily discover, deploy prepackaged third party and Microsoft applications, and keep them updated using a securely hosted enterprise catalog.",,P1M,Monthly,US,USD,1.92,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,2.4,Commercial,
Unchanged,Microsoft Intune Enterprise Application Management,CFQ7TTC0N400,5,Microsoft Intune Enterprise Application Management FLW,Microsoft Corporation,"Microsoft Intune Enterprise Application Management enables IT admins to easily discover, deploy prepackaged third party and Microsoft applications, and keep them updated using a securely hosted enterprise catalog.",,P1Y,Monthly,US,USD,13.56,,,2025-04-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,16.92,Commercial,
Unchanged,Microsoft Intune Enterprise Application Management,CFQ7TTC0N400,000D,Microsoft Intune Enterprise Application Management (Education Faculty Pricing),Microsoft Corporation,"Microsoft Intune Enterprise Application Management enables IT admins to easily discover, deploy prepackaged third party and Microsoft applications, and keep them updated using a securely hosted enterprise catalog.",,P1M,Monthly,US,USD,0.38,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,0.48,Education,
Unchanged,Microsoft Intune Enterprise Application Management,CFQ7TTC0N400,000D,Microsoft Intune Enterprise Application Management (Education Faculty Pricing),Microsoft Corporation,"Microsoft Intune Enterprise Application Management enables IT admins to easily discover, deploy prepackaged third party and Microsoft applications, and keep them updated using a securely hosted enterprise catalog.",,P1Y,Monthly,US,USD,4.08,,,2025-04-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,5.04,Education,
Unchanged,Microsoft Intune Enterprise Application Management,CFQ7TTC0N400,000D,Microsoft Intune Enterprise Application Management (Education Faculty Pricing),Microsoft Corporation,"Microsoft Intune Enterprise Application Management enables IT admins to easily discover, deploy prepackaged third party and Microsoft applications, and keep them updated using a securely hosted enterprise catalog.",,P1Y,Annual,US,USD,3.84,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,4.8,Education,
Unchanged,Microsoft Intune Enterprise Application Management,CFQ7TTC0N400,5,Microsoft Intune Enterprise Application Management FLW,Microsoft Corporation,"Microsoft Intune Enterprise Application Management enables IT admins to easily discover, deploy prepackaged third party and Microsoft applications, and keep them updated using a securely hosted enterprise catalog.",,P1Y,Annual,US,USD,12.86,,,2024-07-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,16.08,Commercial,
Unchanged,Microsoft Intune Plan 1,CFQ7TTC0LCH4,4,Microsoft Intune Plan 1 Device,Microsoft Corporation,"Microsoft Intune Plan 1 Device helps organizations provide their employees with access to corporate applications, data, and resources from anywhere on almost any device, while helping secure corporate information",,P1Y,Annual,US,USD,25.92,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,32.4,Commercial,
Unchanged,Microsoft Intune Plan 1,CFQ7TTC0LCH4,6,Microsoft Intune Plan 1 Storage Add-On,Microsoft Corporation,Acquire additional storage at 1 GB increments to store applications for software distribution. The additional storage will be added to your company-wide application storage pool.   Note: You must have an underlying paid Microsoft Intune Plan 1 subscription to purchase extra storage.,,P1Y,Annual,US,USD,38.4,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,48,Commercial,
Unchanged,Microsoft Intune Plan 1,CFQ7TTC0LCH4,001N,Microsoft Intune (Governmental Community Cloud Pricing),Microsoft Corporation,Microsoft Intune Plan 1 simplifies how businesses manage and secure PCs using Microsoft cloud services and Windows 7. One year subscription.,,P1M,Monthly,US,USD,6.34,,,2024-05-01T00:00:00.0000000Z,9999-11-30T23:59:59.0000000Z,License,7.92,Government,
